MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_NA,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,LotFrontage,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NA,Alley_Pave,LotArea,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Artery,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,NA,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,ExterQual,ExterCond,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,MasVnrArea,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual,BsmtCond,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NA,BsmtExposure_No,0,Utilities_AllPub,Utilities_NA,Utilities_NoSeWa,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NA,Electrical_SBrkr,0,0,1,BedroomAbvGr,2,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageYrBlt,GarageFinish,GarageCars,0,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_NA,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.07598931596323,0,1,0,1,0,1259.0674912280817,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.07692307692307693,0.08333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,5950.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,3,3.25,3865.3043920804366,3,3,0,1,0,0,0,0,0,0.07692307692307693,3,4.0,(-0.23441431633108362-0.17031196998783382j),3,3,2,0,769.8727167525811,0,0,0,0,0,1,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1431.2139527999104,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.058823529411764705,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,7253.5,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,3,3.25,4068.5115297777843,3,4,0,1,0,0,0,0,0,0.058823529411764705,3,4.0,(-0.32862321523369453-0.2387587415571382j),3,3,2,0,311.9871792237623,0,0,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.65125694907485,0,1,0,1,0,1225.3789208350902,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,5,0.05555555555555555,0.05555555555555555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,45.0,0,0,1,0,0,0,4,3,0,0,0,0,1,590.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,2.0,1695.6035199545836,3,4,0,1,0,0,0,0,0,0.05555555555555555,1,4.0,(-0.2642190272801948-0.1919663600272701j),3,3,2,0,96.23408959407264,0,0,0,0,0,1,0,0,0,0,11,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.68202637700037,0,1,0,1,0,1821.5352041630008,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.898648307306074,6,0.029411764705882353,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,157.0,0,0,1,0,0,0,4,3,0,0,0,0,1,4361.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,3.25,5256.369974935662,3,3,0,1,0,0,0,0,0,0.029411764705882353,1,4.0,(0.0771669898021663+0j),3,3,1,0,2334.9038524102016,0,0,200,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1985.0557237223902,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.330412131161864,6,0.030303030303030304,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,256.0,0,1,0,0,0,0,4,3,0,0,0,0,1,416.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,2.5,5131.335798982849,4,4,0,1,0,0,0,0,0,0.030303030303030304,2,4.0,(-0.009070545095592502-0.006590136764138403j),3,3,2,36864,2660.4300404257956,0,0,0,0,0,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192.17990943702895,0,1,0,1,0,1701.5023336216066,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,6,0.030303030303030304,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,1,0,0,0,101.0,0,0,1,0,0,0,3,3,0,0,0,0,1,1984.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,2.0,2421.727494100515,3,3,0,1,0,0,0,0,0,0.030303030303030304,2,4.0,(-0.11153665648922334-0.08103612437094584j),3,3,2,63504,407.8909167902615,0,0,0,0,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1881.0526754591967,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.330412131161864,7,0.03225806451612903,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,1,0,0,0,229.0,0,1,0,0,0,0,4,3,0,0,0,0,1,6240.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,2.5,6850.782717501266,4,4,0,0,0,1,0,0,0,0.03225806451612903,2,4.0,(-0.2314670659372837-0.1681706672360576j),3,3,2,31684,769.8727167525811,0,0,0,0,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192.17990943702895,0,1,0,1,0,1721.403072578445,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,5,0.030303030303030304,0.07692307692307693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,144.0,0,0,1,0,0,0,3,3,0,0,0,0,1,8474.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,3,2.0,2476.539146111777,3,3,0,1,0,0,0,0,0,0.030303030303030304,3,4.0,(-0.12469458602339348-0.09059591975801821j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,163.7259986199614,0,1,0,1,0,1191.4571614494373,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.330412131161864,5,0.125,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,1,0,0,7616.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,5,3.25,4795.38332251063,3,5,0,1,0,0,0,0,0,0.125,2,4.0,(0.11975108969916486+0j),3,3,2,0,207.06279240848656,0,0,0,0,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130.02087373757038,0,1,0,1,0,1259.0674912280817,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.125732532083184,5,0.09090909090909091,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,529.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,2.5,4617.77562792723,3,4,0,1,0,0,0,0,0,0.09090909090909091,3,4.0,(0.14210808844810535+0j),3,3,2,0,1551.1621449738902,0,0,0,0,0,1,0,0,0,0,3,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130.02087373757038,0,1,0,1,0,1387.7355959883107,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.125732532083184,5,0.1111111111111111,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,5695.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.5,4595.924168945605,3,4,0,1,0,0,0,0,0,0.1111111111111111,2,4.0,(0.07135425922764503+0j),3,3,2,50625,332.55375505322445,0,0,0,0,0,1,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1504.8835455201531,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,7,0.027777777777777776,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,161.0,0,1,0,0,0,0,4,3,1,0,0,0,0,14062.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,4,2.75,2345.6983674493886,3,3,0,1,0,0,0,0,0,0.027777777777777776,2,4.0,(-0.12735501174757388-0.09252883218923474j),3,3,2,0,0.0,0,0,490,0,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,186.42902283347055,0,1,0,1,0,1602.61928319565,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.585814486631532,6,0.02702702702702703,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,1,0,0,0,196.0,0,1,0,0,0,0,3,3,0,0,0,0,1,8994.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,2.75,1585.0661969687553,3,3,0,1,0,0,0,0,0,0.02702702702702703,2,4.0,(-0.010812392783675519-0.007855663186838531j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,4,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206.68202637700037,0,1,0,1,0,1716.6818773741522,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.330412131161864,5,0.027777777777777776,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,6630.0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,3,2.0,1700.09216486771,3,3,0,1,0,0,0,0,0,0.027777777777777776,1,4.0,(-0.05699670291819422-0.041410528626155345j),3,3,2,1600,0.0,0,0,0,0,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1303.1950138360762,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,5,0.024390243902439025,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,590.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.5,1680.6454639348538,2,3,0,1,0,0,0,0,0,0.024390243902439025,2,4.0,(-0.1300247329980079-0.0944684982155947j),3,3,2,0,301.8691769624716,0,0,0,0,0,1,0,0,0,0,3,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1392.976045445432,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,7,0.025,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,1,0,0,0,178.0,0,1,0,0,0,0,4,3,0,0,0,0,1,5271.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,2.25,1486.7870305307474,3,3,0,1,0,0,0,0,0,0.025,1,1.0,(0.19426612272523255+0j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136.07598931596323,0,1,0,1,0,1196.628686853623,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.278031643091577,6,0.024390243902439025,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,7329.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.75,1211.5446651789025,3,3,0,0,0,0,0,1,0,0.1,1,4.0,(0.1041914906940458+0j),3,3,2,44100,0.0,0,0,0,0,0,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136.07598931596323,0,1,0,1,0,1456.780124490612,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.278031643091577,7,0.025,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,2712.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1.0,1211.5446651789025,3,3,0,0,0,0,0,1,0,0.04,1,4.0,(0.1041914906940458+0j),3,3,2,40000,0.0,0,0,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.60674203230342,0,1,0,1,0,380.40605877285964,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.02631578947368421,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,504.0,0,1,0,0,0,0,3,3,0,0,0,0,1,2146.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2.25,2407.3875369705197,2,3,0,0,0,0,0,1,0,0.02631578947368421,1,1.0,(-0.004706367314203836-0.003419376006183455j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.60674203230342,0,1,0,1,0,380.40605877285964,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,6,0.02564102564102564,0.02564102564102564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,425.0,0,1,0,0,0,0,3,3,0,0,0,0,1,1875.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2.25,2407.3875369705197,2,3,0,0,0,0,0,1,0,0.02564102564102564,1,1.0,(0.04535198045718223+0j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.316200542155286,0,1,0,1,0,490.44311662770855,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.02857142857142857,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,0,0,0,0,1,3309.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,2.5,3915.1804273879225,3,3,0,0,0,0,0,1,0,0.02857142857142857,2,4.0,(-0.23441431633108362-0.17031196998783382j),3,3,2,11664,0.0,0,0,0,0,0,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.316200542155286,0,1,0,1,0,485.6773806069007,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.330412131161864,5,0.027777777777777776,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,0,0,0,0,1,6838.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,2,2.25,1494.2218493442583,2,3,0,1,0,0,0,0,0,0.027777777777777776,2,4.0,(-0.23441431633108362-0.17031196998783382j),3,3,2,0,140.29611541307906,0,0,0,0,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.316200542155286,0,1,0,1,0,497.40072439291026,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.029411764705882353,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,0,0,0,0,1,4123.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,2.5,3359.2699856885883,3,3,0,1,0,0,0,0,0,0.029411764705882353,1,4.0,(-0.23441431633108362-0.17031196998783382j),3,3,2,0,148.16207341961706,0,0,0,0,0,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.316200542155286,0,1,0,1,0,499.9401057869031,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.030303030303030304,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,0,0,0,0,1,3442.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,2.75,3915.1804273879225,3,3,0,0,0,0,0,1,0,0.030303030303030304,1,4.0,(-0.23441431633108362-0.17031196998783382j),3,3,2,11664,0.0,0,0,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.316200542155286,0,1,0,1,0,499.9401057869031,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.585814486631532,5,0.030303030303030304,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,0,0,0,0,1,3078.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,2.5,3359.2699856885883,3,3,0,1,0,0,0,0,0,0.030303030303030304,3,4.0,(-0.23441431633108362-0.17031196998783382j),3,3,2,21609,0.0,0,0,0,0,0,1,0,0,0,0,4,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
